301.41754	1.5393475	6.5545846E-6	
303.01373	1.5388672	5.9022273E-6	
304.61	1.5383986	5.3089484E-6	
306.20624	1.5379409	4.771673E-6	
307.80255	1.5374932	4.287296E-6	
309.39886	1.5370549	3.8518087E-6	
310.99524	1.5366249	3.4609238E-6	
312.5916	1.5362023	3.1105938E-6	
314.18805	1.5357865	2.7969625E-6	
315.7845	1.5353765	2.5163852E-6	
317.38095	1.5349717	2.2654795E-6	
318.97748	1.5345715	2.041038E-6	
320.57397	1.5341754	1.8400377E-6	
322.17053	1.5337826	1.6595872E-6	
323.76712	1.5333928	1.4970476E-6	
325.3637	1.5330058	1.3505537E-6	
326.96036	1.5326219	1.2186042E-6	
328.557	1.5322407	1.0997646E-6	
330.1537	1.5318627	9.926797E-7	
331.7504	1.5314878	8.960575E-7	
333.3471	1.5311162	8.0888316E-7	
334.94388	1.5307482	7.304432E-7	
336.54065	1.5303841	6.6007703E-7	
338.13745	1.5300242	5.9715546E-7	
339.73428	1.5296687	5.410745E-7	
341.33112	1.5293179	4.912611E-7	
342.92798	1.528972	4.471778E-7	
344.52487	1.5286312	4.0831284E-7	
346.12177	1.5282958	3.741821E-7	
347.71872	1.5279658	3.443212E-7	
349.31567	1.5276414	3.1828864E-7	
350.91266	1.5273229	2.9566837E-7	
352.5096	1.52701	2.761207E-7	
354.10663	1.5267028	2.5935836E-7	
355.70367	1.5264012	2.4510788E-7	
357.30072	1.5261049	2.3310785E-7	
358.89777	1.525814	2.2310931E-7	
360.49484	1.5255284	2.148748E-7	
362.09198	1.5252479	2.0819714E-7	
363.68906	1.5249722	2.0291363E-7	
365.2862	1.5247012	1.9887185E-7	
366.88336	1.5244347	1.9592659E-7	
368.48053	1.5241723	1.9393913E-7	
370.0777	1.523914	1.9277711E-7	
371.6749	1.5236596	1.9231437E-7	
373.27213	1.5234088	1.9243305E-7	
374.86932	1.5231614	1.93023E-7	
376.46658	1.5229174	1.9397935E-7	
378.06384	1.5226766	1.9520218E-7	
379.6611	1.5224388	1.965962E-7	
381.25836	1.5222038	1.9807077E-7	
382.85568	1.5219716	1.9953993E-7	
384.45297	1.5217419	2.0094281E-7	
386.0503	1.5215149	2.0225356E-7	
387.64764	1.5212903	2.0345038E-7	
389.24496	1.5210681	2.0451245E-7	
390.84235	1.5208484	2.0542006E-7	
392.4397	1.520631	2.061546E-7	
394.03705	1.5204159	2.0669832E-7	
395.63446	1.520203	2.0703669E-7	
397.23184	1.5199925	2.0717869E-7	
398.82922	1.519784	2.0714646E-7	
400.42664	1.5195779	2.0696139E-7	
402.02405	1.519374	2.0664397E-7	
403.6215	1.5191723	2.062138E-7	
405.21893	1.518973	2.0568964E-7	
406.81635	1.5187758	2.0508946E-7	
408.4138	1.5185809	2.0443048E-7	
410.01123	1.5183882	2.0372933E-7	
411.6087	1.5181978	2.0300214E-7	
413.2062	1.5180095	2.0226435E-7	
414.80365	1.5178236	2.0153072E-7	
416.40112	1.5176399	2.0081532E-7	
417.9986	1.5174583	2.0013157E-7	
419.5961	1.5172789	1.9949228E-7	
421.19354	1.5171019	1.9890975E-7	
422.79108	1.5169269	1.9839456E-7	
424.38858	1.5167542	1.9795057E-7	
425.98602	1.5165834	1.9757891E-7	
427.58356	1.5164149	1.9728068E-7	
429.18106	1.5162483	1.9705686E-7	
430.77856	1.5160838	1.9690837E-7	
432.37607	1.5159214	1.9683606E-7	
433.97357	1.5157608	1.9684066E-7	
435.57104	1.5156021	1.969229E-7	
437.16855	1.5154452	1.9708318E-7	
438.76605	1.5152904	1.9731787E-7	
440.3636	1.5151372	1.9761981E-7	
441.9611	1.5149857	1.9798199E-7	
443.5586	1.514836	1.9839769E-7	
445.1561	1.5146878	1.988604E-7	
446.75357	1.5145413	1.993639E-7	
448.35107	1.5143962	1.9990222E-7	
449.94858	1.5142527	2.004696E-7	
451.54605	1.5141106	2.0106047E-7	
453.14355	1.5139698	2.016696E-7	
454.74103	1.5138304	2.0229172E-7	
456.33853	1.5136924	2.0292188E-7	
457.93597	1.5135556	2.0355523E-7	
459.53345	1.5134201	2.0418715E-7	
461.13092	1.5132859	2.0481319E-7	
462.72836	1.5131527	2.054291E-7	
464.32584	1.5130206	2.0603082E-7	
465.92328	1.5128897	2.066144E-7	
467.5207	1.5127599	2.0717609E-7	
469.1181	1.512631	2.0771232E-7	
470.71558	1.5125033	2.0822002E-7	
472.313	1.5123764	2.0869865E-7	
473.9104	1.5122505	2.09149E-7	
475.50775	1.5121257	2.0957171E-7	
477.10516	1.5120018	2.0996757E-7	
478.70255	1.5118788	2.1033718E-7	
480.2999	1.5117568	2.1068125E-7	
481.89728	1.5116357	2.1100041E-7	
483.49463	1.5115155	2.112953E-7	
485.09195	1.5113962	2.115665E-7	
